text,label
where should we transfer the payment? send bank details waiting for your feedback,bank_details_request
can you confirm the total outstanding balance?,general_finance_inquiry
what is the due date for this invoice? this is important,general_finance_inquiry
please clarify the charges on the invoice please treat as priority please assist,general_finance_inquiry
"your payment is overdue, please settle immediately this is important",payment_overdue
"payment has been made successfully, please acknowledge please treat as priority",payment_confirmed
invoice remains unpaid despite previous reminders waiting for your feedback,payment_overdue
kindly confirm your bank details for settlement please assist,bank_details_request
please clarify the charges on the invoice please treat as priority,general_finance_inquiry
can you provide the invoice for this transaction? asap,invoice_request
what is the due date for this invoice? please treat as priority,general_finance_inquiry
we have a question regarding your pricing and billing please treat as priority,general_finance_inquiry
kindly explain the breakdown of charges,general_finance_inquiry
please generate and send an invoice for my payment asap urgent,invoice_request
kindly confirm you received the payment please treat as priority,payment_confirmed
where should we transfer the payment? send bank details this is important,bank_details_request
can you share your finance department contact? thanks urgent,general_finance_inquiry
please share your bank account details this is important thanks,bank_details_request
where should we transfer the payment? send bank details thanks,bank_details_request
please note your outstanding balance is overdue waiting for your feedback,payment_overdue
please send the invoice for last month asap,invoice_request
kindly confirm your bank details for settlement kindly respond,bank_details_request
can you share your finance department contact? kindly respond,general_finance_inquiry
please generate and send an invoice for my payment this is important thanks,invoice_request
we have a question regarding your pricing and billing kindly respond,general_finance_inquiry
what is the due date for this invoice? waiting for your feedback,general_finance_inquiry
where should we transfer the payment? send bank details please assist,bank_details_request
kindly send your account number and bank name please assist,bank_details_request
please generate and send an invoice for my payment asap,invoice_request
attached is proof of payment for the invoice please assist,payment_confirmed
kindly confirm you received the payment thanks waiting for your feedback,payment_confirmed
can you share your finance department contact? thanks,general_finance_inquiry
please provide your iban or bank information urgent,bank_details_request
kindly confirm you received the payment urgent,payment_confirmed
"payment has been made successfully, please acknowledge kindly respond",payment_confirmed
please share your bank account details waiting for your feedback,bank_details_request
we have completed payment for invoice number 2040 thanks waiting for your feedback,payment_confirmed
"payment has been made successfully, please acknowledge waiting for your feedback",payment_confirmed
kindly resend the invoice document this is important,invoice_request
"the invoice has been settled, see payment slip attached",payment_confirmed
send your payment account details for transfer please treat as priority please assist,bank_details_request
where should we transfer the payment? send bank details urgent,bank_details_request
please share your bank account details waiting for your feedback,bank_details_request
kindly resend the invoice document urgent,invoice_request
invoice remains unpaid despite previous reminders this is important,payment_overdue
kindly confirm your bank details for settlement this is important,bank_details_request
we have completed payment for invoice number 2040 urgent,payment_confirmed
can you confirm the total outstanding balance?,general_finance_inquiry
i need the invoice copy for accounting purposes please treat as priority,invoice_request
i need the invoice copy for accounting purposes,invoice_request
can you share your finance department contact?,general_finance_inquiry
we have completed payment for invoice number 2040,payment_confirmed
"we have paid the invoice, kindly confirm receipt",payment_confirmed
kindly confirm your bank details for settlement please assist,bank_details_request
please provide your iban or bank information thanks waiting for your feedback,bank_details_request
what is the due date for this invoice? waiting for your feedback,general_finance_inquiry
"payment has been made successfully, please acknowledge",payment_confirmed
please note your outstanding balance is overdue asap,payment_overdue
"we have not received payment, kindly pay as soon as possible",payment_overdue
please send the invoice for last month kindly respond,invoice_request
please provide your iban or bank information please treat as priority,bank_details_request
can you confirm the total outstanding balance? urgent,general_finance_inquiry
"the invoice has been settled, see payment slip attached",payment_confirmed
send your payment account details for transfer urgent,bank_details_request
"i did not receive the invoice, please share it this is important",invoice_request
"we have not received payment, kindly pay as soon as possible please assist",payment_overdue
"the invoice has been settled, see payment slip attached please assist",payment_confirmed
kindly confirm you received the payment thanks,payment_confirmed
what is the due date for this invoice?,general_finance_inquiry
kindly confirm your bank details for settlement waiting for your feedback,bank_details_request
please provide your iban or bank information,bank_details_request
please note your outstanding balance is overdue please treat as priority kindly respond,payment_overdue
i need the invoice copy for accounting purposes this is important waiting for your feedback,invoice_request
please share your bank account details please assist,bank_details_request
attached is proof of payment for the invoice please treat as priority,payment_confirmed
can you provide the invoice for this transaction?,invoice_request
"i did not receive the invoice, please share it this is important",invoice_request
can you confirm the total outstanding balance? please assist,general_finance_inquiry
please note your outstanding balance is overdue waiting for your feedback,payment_overdue
kindly explain the breakdown of charges kindly respond urgent,general_finance_inquiry
what is the due date for this invoice?,general_finance_inquiry
can you confirm the total outstanding balance? kindly respond urgent,general_finance_inquiry
kindly resend the invoice document thanks,invoice_request
"we have not received payment, kindly pay as soon as possible urgent",payment_overdue
"your payment is overdue, please settle immediately",payment_overdue
invoice remains unpaid despite previous reminders thanks,payment_overdue
can you provide the invoice for this transaction? please treat as priority,invoice_request
please generate and send an invoice for my payment thanks,invoice_request
we have a question regarding your pricing and billing,general_finance_inquiry
where should we transfer the payment? send bank details thanks,bank_details_request
what is the due date for this invoice? urgent thanks,general_finance_inquiry
"we have not received payment, kindly pay as soon as possible",payment_overdue
